customer_id,city,signup_date,age_group,loyalty_tier
C06592,Bangalore,2026-01-25,26-35,Gold
C06593,Bangalore,2024-07-12,18-25,Silver
C06594,Delhi,2024-08-30,36-45,Gold
C06595,Delhi,2026-03-01,18-25,Silver
C06596,Hyderabad,2024-11-11,36-45,Silver
C06597,Chennai,2025-02-12,18-25,Platinum
C06598,Chennai,2026-04-29,36-45,Silver
C06599,Mumbai,2026-01-09,36-45,Gold
C06600,Delhi,2024-11-11,26-35,Silver
C06601,Delhi,2025-09-21,18-25,Silver
C06602,Hyderabad,2025-08-17,36-45,Silver
C06603,Hyderabad,2024-11-01,36-45,Silver
C06604,Bangalore,2025-05-06,36-45,Gold
C06605,Mumbai,2024-09-02,18-25,Gold
C06606,Delhi,2024-11-24,46-60,Platinum
C06607,Mumbai,2026-03-11,26-35,Gold
C06608,Mumbai,2025-06-04,26-35,Silver
C06609,Delhi,2025-11-01,18-25,Silver
C06610,Delhi,2025-06-04,36-45,Gold
C06611,Hyderabad,2025-04-12,18-25,Gold
C06612,Mumbai,2024-08-07,46-60,Silver
C06613,Hyderabad,2026-05-14,46-60,Gold
C06614,Chennai,2026-02-18,36-45,Gold
C06615,Chennai,2025-02-27,46-60,Gold
C06616,Chennai,2025-04-19,36-45,Silver
C06617,Delhi,2025-03-11,18-25,Gold
C06618,Hyderabad,2025-07-01,26-35,Gold
C06619,Bangalore,2024-07-25,18-25,Silver
C06620,Hyderabad,2024-06-29,26-35,Silver
C06621,Hyderabad,2024-06-08,46-60,Silver
C06622,Bangalore,2025-10-01,46-60,Platinum
C06623,Bangalore,2024-07-12,18-25,Silver
C06624,Mumbai,2024-09-25,46-60,Silver
C06625,Mumbai,2025-07-09,18-25,Silver
C06626,Mumbai,2025-09-18,26-35,Silver
C06627,Delhi,2025-08-02,36-45,Silver
C06628,Bangalore,2025-07-01,36-45,Silver
C06629,Delhi,2026-01-21,26-35,Gold
C06630,Hyderabad,2025-09-08,36-45,Gold
C06631,Chennai,2025-12-17,18-25,Platinum
C06632,Delhi,2025-06-14,26-35,Silver
C06633,Hyderabad,2024-11-05,26-35,Silver
C06634,Hyderabad,2025-02-01,26-35,Platinum
C06635,Mumbai,2025-01-25,36-45,Silver
C06636,Bangalore,2025-02-23,26-35,Gold
C06637,Chennai,2024-10-28,46-60,Silver
C06638,Chennai,2026-02-02,46-60,Gold
C06639,Bangalore,2026-01-22,36-45,Silver
C06640,Bangalore,2025-11-08,36-45,Silver
C06641,Delhi,2024-07-09,18-25,Gold
C06642,Bangalore,2024-06-06,18-25,Silver
C06643,Bangalore,2026-04-25,46-60,Silver
C06644,Hyderabad,2024-12-04,36-45,Gold
C06645,Chennai,2024-12-09,46-60,Silver
C06646,Bangalore,2024-10-17,18-25,Silver
C06647,Delhi,2026-03-29,36-45,Gold
C06648,Bangalore,2026-02-09,36-45,Gold
C06649,Chennai,2024-06-27,26-35,Silver
C06650,Delhi,2025-04-21,18-25,Silver
C06651,Delhi,2026-01-17,18-25,Silver
C06652,Chennai,2025-01-23,26-35,Silver
C06653,Delhi,2024-11-11,18-25,Silver
C06654,Delhi,2026-02-26,46-60,Gold
C06655,Chennai,2025-04-09,18-25,Silver
C06656,Delhi,2026-05-09,18-25,Silver
C06657,Delhi,2025-06-13,26-35,Gold
C06658,Chennai,2024-05-29,18-25,Gold
C06659,Mumbai,2025-04-11,36-45,Silver
C06660,Mumbai,2026-01-16,46-60,Gold
C06661,Delhi,2026-01-20,46-60,Silver
C06662,Mumbai,2025-12-17,18-25,Silver
C06663,Chennai,2025-02-07,46-60,Silver
C06664,Hyderabad,2024-07-21,26-35,Platinum
C06665,Chennai,2024-12-09,46-60,Silver
C06666,Mumbai,2025-08-10,36-45,Silver
C06667,Chennai,2025-01-11,26-35,Silver
C06668,Delhi,2025-06-27,36-45,Gold
C06669,Bangalore,2024-09-07,26-35,Silver
C06670,Chennai,2025-08-11,36-45,Silver
C06671,Hyderabad,2025-12-23,26-35,Gold
C06672,Bangalore,2025-01-16,18-25,Gold
C06673,Delhi,2025-03-23,26-35,Gold
C06674,Hyderabad,2024-11-01,36-45,Gold
C06675,Bangalore,2026-05-11,18-25,Silver
C06676,Mumbai,2025-08-07,46-60,Platinum
C06677,Delhi,2024-12-18,18-25,Silver
C06678,Delhi,2026-02-25,18-25,Silver
C06679,Mumbai,2024-06-28,36-45,Gold
C06680,Hyderabad,2024-11-25,26-35,Silver
C06681,Delhi,2026-04-29,18-25,Silver
C06682,Hyderabad,2025-09-10,36-45,Silver
C06683,Chennai,2025-01-30,26-35,Silver
C06684,Delhi,2025-06-22,18-25,Silver
C06685,Mumbai,2026-05-04,18-25,Gold
C06686,Hyderabad,2024-11-30,26-35,Gold
C06687,Hyderabad,2025-09-26,46-60,Gold
C06688,Hyderabad,2024-07-12,26-35,Platinum
C06689,Mumbai,2026-01-21,36-45,Silver
C06690,Mumbai,2025-12-24,26-35,Silver
C06691,Chennai,2026-03-16,46-60,Gold
C06692,Chennai,2024-05-27,36-45,Silver
C06693,Bangalore,2024-07-08,36-45,Silver
C06694,Bangalore,2025-10-16,26-35,Gold
C06695,Delhi,2024-07-29,26-35,Platinum
C06696,Hyderabad,2025-08-20,36-45,Silver
C06697,Bangalore,2026-05-01,18-25,Gold
C06698,Bangalore,2025-10-23,18-25,Gold
C06699,Bangalore,2026-04-23,26-35,Gold
C06700,Mumbai,2025-09-25,18-25,Silver
C06701,Bangalore,2025-05-17,26-35,Gold
C06702,Delhi,2025-05-04,36-45,Silver
C06703,Bangalore,2025-12-28,26-35,Silver
C06704,Delhi,2025-04-17,46-60,Gold
C06705,Delhi,2025-10-20,46-60,Silver
C06706,Chennai,2024-09-15,18-25,Gold
C06707,Chennai,2024-12-29,46-60,Silver
C06708,Chennai,2026-04-20,26-35,Silver
C06709,Chennai,2025-10-22,46-60,Silver
C06710,Hyderabad,2026-03-20,26-35,Platinum
C06711,Bangalore,2024-10-02,26-35,Silver
C06712,Delhi,2026-04-01,46-60,Silver
C06713,Hyderabad,2024-08-22,36-45,Gold
C06714,Hyderabad,2024-08-31,26-35,Gold
C06715,Mumbai,2025-03-31,26-35,Silver
C06716,Mumbai,2024-05-30,26-35,Silver
C06717,Mumbai,2026-04-25,26-35,Silver
C06718,Bangalore,2024-11-21,18-25,Silver
C06719,Chennai,2026-04-25,46-60,Silver
C06720,Bangalore,2025-06-27,26-35,Silver
C06721,Hyderabad,2024-09-18,46-60,Silver
C06722,Mumbai,2024-06-08,46-60,Silver
C06723,Hyderabad,2024-10-17,46-60,Silver
C06724,Mumbai,2024-07-11,36-45,Silver
C06725,Delhi,2026-01-29,26-35,Silver
C06726,Mumbai,2024-09-02,36-45,Gold
C06727,Chennai,2026-03-03,18-25,Gold
C06728,Chennai,2025-05-12,26-35,Gold
C06729,Mumbai,2026-03-06,46-60,Silver
C06730,Chennai,2024-10-03,46-60,Platinum
C06731,Hyderabad,2024-06-17,18-25,Gold
C06732,Bangalore,2024-11-09,36-45,Silver
C06733,Hyderabad,2026-01-07,18-25,Gold
C06734,Bangalore,2025-01-14,36-45,Silver
C06735,Bangalore,2024-07-02,46-60,Silver
C06736,Hyderabad,2025-06-04,46-60,Silver
C06737,Bangalore,2026-01-14,26-35,Silver
C06738,Bangalore,2026-04-17,26-35,Silver
C06739,Mumbai,2025-06-20,18-25,Gold
C06740,Mumbai,2024-09-18,26-35,Platinum
C06741,Mumbai,2024-05-24,26-35,Silver
C06742,Chennai,2026-02-22,26-35,Silver
C06743,Mumbai,2025-10-05,26-35,Silver
C06744,Bangalore,2024-05-26,46-60,Gold
C06745,Hyderabad,2025-09-24,46-60,Platinum
C06746,Delhi,2024-07-23,26-35,Gold
C06747,Delhi,2025-01-12,36-45,Gold
C06748,Hyderabad,2026-04-23,46-60,Silver
C06749,Hyderabad,2024-08-29,26-35,Silver
C06750,Hyderabad,2026-01-06,26-35,Platinum
C06751,Delhi,2026-03-22,46-60,Gold
C06752,Bangalore,2025-04-30,26-35,Silver
C06753,Delhi,2025-02-24,46-60,Silver
C06754,Delhi,2025-02-15,26-35,Silver
C06755,Delhi,2026-01-11,18-25,Silver
C06756,Hyderabad,2025-09-20,36-45,Gold
C06757,Chennai,2025-12-01,18-25,Gold
C06758,Chennai,2025-03-09,18-25,Silver
C06759,Bangalore,2024-08-26,26-35,Silver
C06760,Bangalore,2025-01-27,26-35,Silver
C06761,Mumbai,2025-09-20,36-45,Silver
C06762,Chennai,2026-01-31,36-45,Platinum
C06763,Mumbai,2025-06-09,46-60,Silver
C06764,Chennai,2025-08-14,36-45,Gold
C06765,Chennai,2025-06-20,18-25,Gold
C06766,Bangalore,2025-10-24,36-45,Silver
C06767,Mumbai,2025-10-20,46-60,Silver
C06768,Bangalore,2024-07-05,18-25,Silver
C06769,Hyderabad,2026-05-02,36-45,Silver
C06770,Bangalore,2025-03-30,18-25,Silver
C06771,Hyderabad,2026-05-04,18-25,Silver
C06772,Hyderabad,2026-04-18,18-25,Silver
C06773,Chennai,2026-01-06,36-45,Silver
C06774,Chennai,2025-01-19,46-60,Silver
C06775,Hyderabad,2025-10-19,36-45,Silver
C06776,Delhi,2025-05-28,36-45,Gold
C06777,Chennai,2025-06-28,36-45,Silver
C06778,Chennai,2025-07-29,46-60,Silver
C06779,Hyderabad,2024-12-25,46-60,Platinum
C06780,Mumbai,2025-09-18,18-25,Gold
C06781,Chennai,2025-04-22,36-45,Silver
C06782,Hyderabad,2026-03-25,18-25,Gold
C06783,Hyderabad,2025-03-12,18-25,Platinum
C06784,Bangalore,2024-12-25,46-60,Gold
C06785,Mumbai,2025-04-04,26-35,Silver
C06786,Delhi,2025-04-26,18-25,Silver
C06787,Bangalore,2025-09-10,26-35,Gold
C06788,Bangalore,2024-07-31,26-35,Gold
C06789,Chennai,2025-02-13,36-45,Platinum
C06790,Bangalore,2025-01-22,18-25,Gold
C06791,Chennai,2025-12-28,46-60,Silver
C06792,Chennai,2024-09-09,18-25,Silver
C06793,Bangalore,2024-10-29,36-45,Silver
C06794,Bangalore,2026-04-17,26-35,Silver
C06795,Mumbai,2024-08-14,26-35,Silver
C06796,Hyderabad,2026-05-13,36-45,Gold
C06797,Delhi,2024-05-16,46-60,Gold
C06798,Bangalore,2025-07-30,18-25,Gold
C06799,Bangalore,2026-01-22,26-35,Gold
C06800,Chennai,2025-06-05,18-25,Platinum
C06801,Hyderabad,2025-12-07,46-60,Platinum
C06802,Delhi,2025-02-11,46-60,Silver
C06803,Delhi,2025-07-01,36-45,Silver
C06804,Delhi,2026-02-24,36-45,Silver
C06805,Chennai,2024-07-14,46-60,Gold
C06806,Mumbai,2024-09-26,18-25,Silver
C06807,Hyderabad,2025-07-08,18-25,Silver
C06808,Delhi,2025-07-24,26-35,Gold
C06809,Bangalore,2025-02-10,26-35,Gold
C06810,Delhi,2025-08-25,36-45,Gold
C06811,Delhi,2025-12-25,26-35,Silver
C06812,Bangalore,2024-11-17,26-35,Silver
C06813,Mumbai,2026-05-13,36-45,Silver
C06814,Bangalore,2025-12-26,18-25,Silver
C06815,Hyderabad,2025-07-01,36-45,Gold
C06816,Mumbai,2026-04-16,18-25,Silver
C06817,Mumbai,2025-05-05,26-35,Gold
C06818,Bangalore,2024-06-09,18-25,Silver
C06819,Bangalore,2024-06-16,46-60,Gold
C06820,Bangalore,2024-07-11,26-35,Gold
C06821,Chennai,2024-08-14,26-35,Gold
C06822,Chennai,2025-04-18,36-45,Silver
C06823,Hyderabad,2025-05-07,36-45,Gold
C06824,Bangalore,2025-06-16,46-60,Gold
C06825,Hyderabad,2024-09-14,26-35,Silver
C06826,Chennai,2024-06-16,18-25,Silver
C06827,Chennai,2024-05-30,36-45,Silver
C06828,Chennai,2025-05-31,46-60,Gold
C06829,Chennai,2025-09-23,18-25,Silver
C06830,Hyderabad,2024-10-28,18-25,Silver
C06831,Mumbai,2025-08-07,26-35,Silver
C06832,Chennai,2024-11-11,18-25,Silver
C06833,Delhi,2024-10-18,18-25,Gold
C06834,Chennai,2025-07-31,18-25,Gold
C06835,Mumbai,2024-09-25,36-45,Gold
C06836,Delhi,2025-05-20,46-60,Silver
C06837,Mumbai,2025-07-11,26-35,Silver
C06838,Bangalore,2024-08-05,46-60,Silver
C06839,Chennai,2024-08-16,18-25,Gold
C06840,Mumbai,2025-07-06,36-45,Silver
C06841,Delhi,2025-03-23,46-60,Silver
C06842,Bangalore,2025-02-28,36-45,Silver
C06843,Chennai,2024-07-04,26-35,Silver
C06844,Hyderabad,2025-11-01,26-35,Gold
C06845,Mumbai,2026-03-25,36-45,Silver
C06846,Hyderabad,2025-12-24,26-35,Gold
C06847,Bangalore,2025-08-05,36-45,Silver
C06848,Delhi,2025-08-31,26-35,Silver
C06849,Bangalore,2024-08-04,36-45,Platinum
C06850,Delhi,2026-02-27,18-25,Silver
C06851,Delhi,2025-07-09,36-45,Silver
C06852,Mumbai,2024-08-01,36-45,Gold
C06853,Delhi,2024-06-16,46-60,Platinum
C06854,Bangalore,2025-02-18,46-60,Gold
C06855,Chennai,2026-01-05,46-60,Silver
C06856,Hyderabad,2025-03-06,26-35,Gold
C06857,Delhi,2025-09-13,18-25,Silver
C06858,Delhi,2025-08-15,46-60,Silver
C06859,Hyderabad,2025-11-24,18-25,Silver
C06860,Delhi,2025-11-08,18-25,Silver
C06861,Delhi,2026-01-31,46-60,Silver
C06862,Delhi,2026-04-09,26-35,Gold
C06863,Hyderabad,2025-12-10,46-60,Silver
C06864,Mumbai,2026-05-03,18-25,Gold
C06865,Mumbai,2025-04-20,18-25,Gold
C06866,Chennai,2024-12-10,36-45,Gold
C06867,Bangalore,2026-04-04,26-35,Silver
C06868,Hyderabad,2024-10-13,26-35,Platinum
C06869,Chennai,2025-05-22,36-45,Silver
C06870,Hyderabad,2025-05-13,26-35,Gold
C06871,Chennai,2025-11-06,26-35,Gold
C06872,Hyderabad,2024-07-16,26-35,Platinum
C06873,Bangalore,2025-08-28,18-25,Silver
C06874,Delhi,2025-07-27,18-25,Silver
C06875,Delhi,2025-09-02,26-35,Gold
C06876,Delhi,2026-05-14,26-35,Silver
C06877,Bangalore,2024-12-03,46-60,Silver
C06878,Chennai,2025-02-22,46-60,Platinum
C06879,Mumbai,2024-08-07,36-45,Silver
C06880,Chennai,2025-11-25,36-45,Gold
C06881,Hyderabad,2025-04-08,36-45,Gold
C06882,Bangalore,2026-02-27,36-45,Gold
C06883,Chennai,2025-09-07,46-60,Silver
C06884,Mumbai,2025-03-22,26-35,Silver
C06885,Chennai,2024-08-24,36-45,Silver
C06886,Chennai,2025-10-01,46-60,Silver
C06887,Mumbai,2026-01-04,26-35,Silver
C06888,Mumbai,2025-06-22,26-35,Silver
C06889,Mumbai,2025-01-09,36-45,Silver
C06890,Hyderabad,2024-09-21,36-45,Silver
C06891,Hyderabad,2026-03-28,36-45,Gold
C06892,Chennai,2025-05-22,18-25,Platinum
C06893,Chennai,2025-02-04,26-35,Silver
C06894,Delhi,2025-03-28,46-60,Silver
C06895,Mumbai,2024-12-29,46-60,Gold
C06896,Hyderabad,2025-02-12,26-35,Silver
C06897,Bangalore,2025-02-06,18-25,Silver
C06898,Mumbai,2025-02-10,46-60,Silver
C06899,Hyderabad,2026-04-18,18-25,Platinum
C06900,Bangalore,2024-06-21,46-60,Silver
C06901,Bangalore,2025-07-02,36-45,Silver
C06902,Bangalore,2025-06-06,18-25,Platinum
C06903,Chennai,2024-10-30,26-35,Silver
C06904,Hyderabad,2024-06-25,26-35,Gold
C06905,Hyderabad,2024-12-30,46-60,Silver
C06906,Delhi,2025-02-14,18-25,Silver
C06907,Hyderabad,2024-08-16,36-45,Silver
C06908,Delhi,2025-01-19,18-25,Silver
C06909,Bangalore,2025-11-08,18-25,Silver
C06910,Hyderabad,2024-10-15,18-25,Gold
C06911,Bangalore,2025-11-10,36-45,Gold
C06912,Hyderabad,2024-08-24,18-25,Silver
C06913,Delhi,2024-06-30,46-60,Silver
C06914,Hyderabad,2024-06-16,36-45,Silver
C06915,Mumbai,2025-10-01,46-60,Silver
C06916,Delhi,2024-08-01,36-45,Platinum
C06917,Delhi,2025-04-21,36-45,Silver
C06918,Mumbai,2024-09-14,18-25,Silver
C06919,Chennai,2025-09-26,46-60,Silver
C06920,Mumbai,2024-12-03,18-25,Silver
C06921,Mumbai,2026-03-21,26-35,Silver
C06922,Chennai,2025-11-28,26-35,Silver
C06923,Bangalore,2024-06-12,18-25,Silver
C06924,Chennai,2025-11-03,18-25,Silver
C06925,Chennai,2025-11-12,26-35,Gold
C06926,Mumbai,2025-09-18,46-60,Gold
C06927,Bangalore,2025-01-20,46-60,Silver
C06928,Hyderabad,2025-04-03,36-45,Gold
C06929,Chennai,2024-07-09,46-60,Silver
C06930,Mumbai,2025-07-14,46-60,Gold
C06931,Chennai,2026-03-22,36-45,Silver
C06932,Bangalore,2025-11-04,46-60,Silver
C06933,Delhi,2024-10-04,46-60,Silver
C06934,Chennai,2025-12-28,18-25,Gold
C06935,Chennai,2024-07-14,18-25,Silver
C06936,Hyderabad,2025-03-07,36-45,Silver
C06937,Chennai,2026-05-01,36-45,Gold
C06938,Bangalore,2025-06-16,36-45,Platinum
C06939,Chennai,2024-09-17,36-45,Silver
C06940,Bangalore,2025-01-03,46-60,Silver
C06941,Delhi,2026-02-06,26-35,Gold
C06942,Delhi,2024-09-23,46-60,Silver
C06943,Hyderabad,2024-08-13,46-60,Silver
C06944,Chennai,2024-11-22,18-25,Silver
C06945,Mumbai,2026-01-31,26-35,Silver
C06946,Hyderabad,2024-12-17,46-60,Silver
C06947,Mumbai,2025-06-02,46-60,Gold
C06948,Hyderabad,2024-07-18,26-35,Gold
C06949,Delhi,2025-03-06,26-35,Silver
C06950,Chennai,2026-02-23,26-35,Silver
C06951,Hyderabad,2025-03-21,26-35,Platinum
C06952,Bangalore,2024-11-22,36-45,Platinum
C06953,Mumbai,2026-02-07,46-60,Silver
C06954,Delhi,2026-02-08,18-25,Platinum
C06955,Hyderabad,2024-05-16,46-60,Silver
C06956,Bangalore,2025-09-13,18-25,Gold
C06957,Mumbai,2025-05-07,26-35,Silver
C06958,Chennai,2026-02-17,26-35,Gold
C06959,Mumbai,2025-07-09,18-25,Silver
C06960,Bangalore,2026-04-19,18-25,Silver
C06961,Chennai,2026-04-06,46-60,Silver
C06962,Delhi,2025-03-23,26-35,Silver
C06963,Hyderabad,2026-01-14,36-45,Silver
C06964,Bangalore,2024-09-22,46-60,Silver
C06965,Hyderabad,2025-12-05,26-35,Silver
C06966,Mumbai,2025-02-06,36-45,Silver
C06967,Chennai,2025-04-15,18-25,Silver
C06968,Mumbai,2025-06-23,36-45,Gold
C06969,Hyderabad,2025-11-08,46-60,Silver
C06970,Mumbai,2026-04-09,26-35,Silver
C06971,Hyderabad,2026-01-12,46-60,Platinum
C06972,Hyderabad,2024-07-09,18-25,Silver
C06973,Bangalore,2026-05-09,36-45,Silver
C06974,Hyderabad,2025-12-26,26-35,Silver
C06975,Bangalore,2025-08-03,26-35,Silver
C06976,Bangalore,2026-03-18,26-35,Silver
C06977,Delhi,2025-11-03,26-35,Gold
C06978,Bangalore,2024-09-15,36-45,Gold
C06979,Mumbai,2026-05-10,36-45,Platinum
C06980,Mumbai,2024-10-23,46-60,Gold
C06981,Delhi,2024-07-12,18-25,Silver
C06982,Delhi,2024-07-21,46-60,Silver
C06983,Chennai,2024-08-22,46-60,Silver
C06984,Mumbai,2025-12-11,36-45,Silver
C06985,Hyderabad,2026-03-23,26-35,Silver
C06986,Hyderabad,2024-10-20,18-25,Silver
C06987,Bangalore,2025-12-30,36-45,Silver
C06988,Hyderabad,2026-01-12,26-35,Silver
C06989,Chennai,2025-08-16,18-25,Silver
C06990,Chennai,2024-09-04,26-35,Silver
C06991,Hyderabad,2025-02-23,18-25,Gold
C06992,Hyderabad,2024-07-25,26-35,Silver
C06993,Chennai,2024-11-11,26-35,Platinum
C06994,Hyderabad,2025-02-12,18-25,Gold
C06995,Delhi,2026-04-08,46-60,Platinum
C06996,Chennai,2025-02-02,18-25,Silver
C06997,Mumbai,2026-04-27,36-45,Silver
C06998,Bangalore,2025-02-15,46-60,Gold
C06999,Bangalore,2025-08-04,26-35,Silver
C07000,Hyderabad,2025-06-15,46-60,Gold
C07001,Chennai,2024-08-19,26-35,Gold
C07002,Hyderabad,2026-05-11,46-60,Silver
C07003,Bangalore,2026-04-22,36-45,Silver
C07004,Mumbai,2025-11-15,18-25,Platinum
C07005,Mumbai,2025-12-23,18-25,Silver
C07006,Mumbai,2024-12-23,26-35,Gold
C07007,Chennai,2026-04-13,36-45,Gold
C07008,Delhi,2026-03-27,18-25,Gold
C07009,Hyderabad,2026-01-02,36-45,Silver
C07010,Chennai,2026-04-04,46-60,Silver
C07011,Chennai,2024-09-24,18-25,Gold
C07012,Delhi,2025-05-25,18-25,Silver
C07013,Chennai,2025-12-27,26-35,Silver
C07014,Hyderabad,2024-12-16,46-60,Silver
C07015,Delhi,2026-04-21,26-35,Gold
C07016,Mumbai,2024-06-16,46-60,Platinum
C07017,Bangalore,2025-11-13,36-45,Silver
C07018,Mumbai,2025-12-06,46-60,Silver
C07019,Chennai,2025-11-05,26-35,Silver
C07020,Mumbai,2025-06-29,46-60,Silver
C07021,Mumbai,2025-06-05,26-35,Gold
C07022,Chennai,2025-07-15,18-25,Gold
C07023,Mumbai,2025-06-29,36-45,Silver
C07024,Mumbai,2025-01-30,18-25,Silver
C07025,Mumbai,2025-02-05,36-45,Silver
C07026,Chennai,2025-10-18,26-35,Silver
C07027,Delhi,2026-03-28,18-25,Gold
C07028,Chennai,2024-12-11,18-25,Gold
C07029,Hyderabad,2025-10-09,36-45,Silver
C07030,Mumbai,2026-03-27,26-35,Silver
C07031,Hyderabad,2025-07-17,18-25,Gold
C07032,Mumbai,2025-05-15,18-25,Silver
C07033,Mumbai,2025-02-27,46-60,Silver
C07034,Hyderabad,2024-11-08,36-45,Silver
C07035,Mumbai,2025-05-13,18-25,Silver
C07036,Chennai,2026-05-01,26-35,Gold
C07037,Delhi,2026-04-19,46-60,Platinum
C07038,Hyderabad,2025-12-22,36-45,Silver
C07039,Hyderabad,2025-07-28,36-45,Gold
C07040,Bangalore,2024-08-03,26-35,Gold
C07041,Delhi,2024-12-11,46-60,Platinum
C07042,Bangalore,2025-09-08,18-25,Gold
C07043,Mumbai,2025-08-25,26-35,Gold
C07044,Chennai,2025-01-03,26-35,Silver
C07045,Hyderabad,2024-11-13,26-35,Gold
C07046,Chennai,2025-01-23,46-60,Silver
C07047,Chennai,2026-02-11,18-25,Silver
C07048,Hyderabad,2024-06-25,36-45,Silver
C07049,Hyderabad,2025-02-17,26-35,Silver
C07050,Mumbai,2024-07-21,26-35,Silver
C07051,Chennai,2025-01-05,26-35,Platinum
C07052,Chennai,2025-02-10,18-25,Silver
C07053,Hyderabad,2024-11-25,36-45,Platinum
C07054,Delhi,2026-05-16,26-35,Gold
C07055,Mumbai,2024-05-17,18-25,Silver
C07056,Mumbai,2025-09-03,46-60,Gold
C07057,Hyderabad,2024-09-18,46-60,Silver
C07058,Hyderabad,2025-08-27,18-25,Platinum
C07059,Bangalore,2025-11-10,18-25,Gold
C07060,Bangalore,2024-07-08,18-25,Silver
C07061,Chennai,2024-06-05,26-35,Gold
C07062,Bangalore,2026-02-12,36-45,Gold
C07063,Bangalore,2026-03-12,26-35,Platinum
C07064,Mumbai,2024-11-21,46-60,Silver
C07065,Chennai,2026-03-21,26-35,Gold
C07066,Bangalore,2025-04-14,26-35,Gold
C07067,Hyderabad,2024-06-26,46-60,Gold
C07068,Delhi,2025-06-24,18-25,Gold
C07069,Delhi,2024-11-10,18-25,Silver
C07070,Mumbai,2025-08-16,26-35,Gold
C07071,Mumbai,2026-01-30,26-35,Gold
C07072,Delhi,2024-10-02,18-25,Silver
C07073,Delhi,2025-08-27,18-25,Silver
C07074,Delhi,2024-05-30,36-45,Gold
C07075,Mumbai,2026-04-02,46-60,Silver
C07076,Delhi,2025-07-16,46-60,Silver
C07077,Chennai,2025-02-12,36-45,Gold
C07078,Chennai,2024-10-10,26-35,Silver
C07079,Delhi,2025-11-01,36-45,Silver
C07080,Delhi,2025-11-30,46-60,Platinum
C07081,Chennai,2025-02-25,46-60,Silver
C07082,Mumbai,2024-05-27,36-45,Silver
C07083,Chennai,2025-08-12,18-25,Silver
C07084,Delhi,2025-12-29,46-60,Silver
C07085,Mumbai,2025-04-28,26-35,Silver
C07086,Bangalore,2025-02-27,46-60,Gold
C07087,Bangalore,2024-12-06,36-45,Gold
C07088,Hyderabad,2026-05-09,18-25,Gold
C07089,Chennai,2025-06-19,18-25,Platinum
C07090,Chennai,2026-03-07,26-35,Silver
C07091,Mumbai,2025-09-22,18-25,Platinum
C07092,Hyderabad,2026-02-24,36-45,Silver
C07093,Mumbai,2024-12-06,18-25,Silver
C07094,Hyderabad,2026-05-13,46-60,Silver
C07095,Delhi,2026-04-04,46-60,Silver
C07096,Hyderabad,2024-11-16,18-25,Platinum
C07097,Bangalore,2025-04-16,18-25,Gold
C07098,Hyderabad,2025-11-30,46-60,Silver
C07099,Mumbai,2025-04-24,26-35,Silver
C07100,Bangalore,2025-10-12,36-45,Gold
C07101,Bangalore,2025-07-01,46-60,Gold
C07102,Chennai,2026-04-09,36-45,Silver
C07103,Bangalore,2025-07-09,26-35,Gold
C07104,Bangalore,2024-12-09,36-45,Gold
C07105,Bangalore,2026-04-23,46-60,Platinum
C07106,Delhi,2025-05-11,46-60,Gold
C07107,Hyderabad,2026-03-25,46-60,Gold
C07108,Chennai,2024-12-16,26-35,Silver
C07109,Chennai,2026-05-02,36-45,Gold
C07110,Mumbai,2026-01-25,26-35,Silver
C07111,Hyderabad,2024-06-25,36-45,Silver
C07112,Bangalore,2026-04-21,18-25,Silver
C07113,Chennai,2025-10-30,18-25,Platinum
C07114,Chennai,2026-04-10,26-35,Gold
C07115,Hyderabad,2025-01-22,46-60,Silver
C07116,Delhi,2025-07-24,18-25,Silver
C07117,Bangalore,2025-04-23,36-45,Platinum
C07118,Bangalore,2025-12-01,18-25,Silver
C07119,Bangalore,2025-02-22,46-60,Silver
C07120,Bangalore,2026-02-17,26-35,Silver
C07121,Delhi,2025-09-03,36-45,Gold
C07122,Mumbai,2025-02-14,36-45,Silver
C07123,Delhi,2025-11-11,46-60,Silver
C07124,Mumbai,2025-07-12,36-45,Gold
C07125,Chennai,2025-04-18,18-25,Gold
C07126,Delhi,2024-12-30,46-60,Gold
C07127,Bangalore,2024-10-24,26-35,Gold
C07128,Hyderabad,2024-05-30,18-25,Gold
C07129,Mumbai,2024-05-29,46-60,Gold
C07130,Chennai,2024-07-05,46-60,Silver
C07131,Chennai,2026-02-24,46-60,Gold
C07132,Bangalore,2024-08-07,26-35,Silver
C07133,Mumbai,2024-12-03,18-25,Silver
C07134,Bangalore,2024-09-16,18-25,Silver
C07135,Chennai,2024-10-02,46-60,Silver
C07136,Mumbai,2025-06-26,46-60,Platinum
C07137,Chennai,2026-04-20,26-35,Gold
C07138,Bangalore,2024-11-18,26-35,Silver
C07139,Hyderabad,2025-02-01,18-25,Silver
C07140,Delhi,2025-01-02,36-45,Gold
C07141,Hyderabad,2025-03-11,26-35,Gold
C07142,Mumbai,2025-08-31,26-35,Silver
C07143,Mumbai,2025-09-18,46-60,Silver
C07144,Mumbai,2024-05-19,36-45,Silver
C07145,Delhi,2025-05-25,46-60,Silver
C07146,Mumbai,2025-04-06,46-60,Silver
C07147,Chennai,2025-02-08,46-60,Gold
C07148,Bangalore,2026-03-24,26-35,Gold
C07149,Hyderabad,2026-01-24,46-60,Silver
C07150,Chennai,2025-06-09,18-25,Gold
C07151,Bangalore,2024-11-03,26-35,Silver
C07152,Chennai,2025-01-22,36-45,Silver
